max_features,n_estimators,min_samples_split,solver name,r2 score,rmse score
20,200,2,mphaseSAT,0.7418044126849677,0.8095088405503635
20,200,2,sapperlot,0.64156350584113,0.9389075614286287
20,200,2,sol,0.7042047381856456,0.6914995353463818
20,200,5,ebglucose,0.5818625169922536,0.8095581514323943
20,200,5,ebminisat,0.6247129743724801,0.9921135034133773
20,200,5,glucose2,0.6330168774038432,0.7760274897184151
20,200,5,glueminisat,0.6411661736502376,0.9618070506779474
20,200,5,lingeling,0.6090829267586975,0.8856127629521657
20,200,5,lrglshr,0.6011622137080004,1.0085524133354467
20,200,5,minisatpsm,0.6286761430874439,0.8232799312397321
20,200,5,mphaseSAT64,0.6461735100961774,0.9268371202613712
20,200,5,precosat,0.6230801376652981,0.9594768429329148
20,200,5,qutersat,0.6156697575561475,0.8394323564023514
20,200,5,rcl,0.6182312442630418,0.8247370290273226
20,200,5,restartsat,0.6299716049468531,0.9816488016253504
20,200,5,cryptominisat2011,0.6078583001045079,0.9556827546601119
20,200,5,spear-sw,0.616682873447171,0.953684563102314
20,200,5,spear-hw,0.6535346700644192,0.877917331789816
20,200,5,eagleup,0.7389689504073387,0.6495755355362413
20,200,5,sparrow,0.7021778695941399,0.8279374412292073
20,200,5,marchrw,0.7333322661633277,0.7789249437601264
20,200,5,mphaseSATm,0.7223331600723661,0.8416669399045946
20,200,5,satime11,0.650851728118224,0.8462303429354245
20,200,5,tnm,0.6796861149246987,0.7864825115576058
20,200,5,mxc09,0.6050492988702683,0.9793438248480343
20,200,5,gnoveltyp2,0.6461869564930418,0.8654007180343006
20,200,5,sattime,0.6235656436605671,0.8865596982006839
20,200,5,sattimep,0.6474480682024678,0.8335023076900776
20,200,5,clasp2,0.6861074887664182,0.8239352103062785
20,200,5,clasp1,0.6648670174824679,0.8401882811894495
20,200,5,picosat,0.6346212678175054,1.0338938603494532
20,200,5,mphaseSAT,0.7155550366558887,0.8496622284486737
20,200,5,sapperlot,0.6158456408101884,0.9720074845621212
20,200,5,sol,0.6757563817639771,0.7239890615223796
20,200,10,ebglucose,0.554578380235374,0.8355532757122285
20,200,10,ebminisat,0.5711584778665494,1.0605423118911643
20,200,10,glucose2,0.5833833293725764,0.8268417204297386
20,200,10,glueminisat,0.6059662563093001,1.007878023872903
20,200,10,lingeling,0.5534128680096143,0.9465741714459391
20,200,10,lrglshr,0.5547489433574775,1.0656210817201068
20,200,10,minisatpsm,0.5922160739186686,0.8627523560581462
20,200,10,mphaseSAT64,0.618035560280274,0.9629854237264454
20,200,10,precosat,0.5563506135716539,1.0409501405337651
20,200,10,qutersat,0.5929701740057626,0.8638663204974589
20,200,10,rcl,0.578148818182237,0.8669517702967525
20,200,10,restartsat,0.5925386683430135,1.0301057581800928
20,200,10,cryptominisat2011,0.5942243700819163,0.9721543324290607
20,200,10,spear-sw,0.5924806812973284,0.9833310250132242
20,200,10,spear-hw,0.6071520122394893,0.9348372265968223
20,200,10,eagleup,0.7053889602828705,0.6900937332658796
20,200,10,sparrow,0.6772532442558113,0.8618863100784145
20,200,10,marchrw,0.6967238374876694,0.8306718907448707
20,200,10,mphaseSATm,0.6769665686278163,0.9078247008457041
20,200,10,satime11,0.6257438642533901,0.8761291088457248
20,200,10,tnm,0.6499535189687133,0.8221745807350305
20,200,10,mxc09,0.5656549483644184,1.027025398132471
20,200,10,gnoveltyp2,0.618024298074655,0.8991832336048236
20,200,10,sattime,0.608386287707199,0.9042578824572777
20,200,10,sattimep,0.6188540363093794,0.866644369331786
20,200,10,clasp2,0.6371658571096922,0.8858427988780749
20,200,10,clasp1,0.6327096553118745,0.8795748235907079
20,200,10,picosat,0.5985381109332496,1.08374345077778
20,200,10,mphaseSAT,0.6728282269837467,0.9112448815720798
20,200,10,sapperlot,0.5801807418922338,1.016126797021274
20,200,10,sol,0.6458663505712345,0.7566236004667264
20,500,0.2,ebglucose,0.33310885268586066,1.022388547294006
20,500,0.2,ebminisat,0.3181187465085681,1.3373157547864611
20,500,0.2,glucose2,0.3696919255839979,1.0170223458475938
20,500,0.2,glueminisat,0.35703843512715294,1.287460087900107
20,500,0.2,lingeling,0.316120379128335,1.1713626676201911
20,500,0.2,lrglshr,0.3061589806545941,1.3302409411752198
20,500,0.2,minisatpsm,0.33222020820402,1.104047449295541
20,500,0.2,mphaseSAT64,0.3286478897919375,1.2766840313214496
20,500,0.2,precosat,0.26810675068133727,1.337007539391368
20,500,0.2,qutersat,0.38173566436141004,1.0646834983494964
20,500,0.2,rcl,0.31760307271980803,1.1026402306747165
20,500,0.2,restartsat,0.3559362501501092,1.2950992231033518
20,500,0.2,cryptominisat2011,0.3568024830017992,1.2239520815235647
20,500,0.2,spear-sw,0.3213937117160238,1.2689209884630226
20,500,0.2,spear-hw,0.3367405530973039,1.2146899941127565
20,500,0.2,eagleup,0.3607096138050857,1.0165591691134293
20,500,0.2,sparrow,0.30920711498032893,1.2609357783475106
20,500,0.2,marchrw,0.38628723125848374,1.1816611467455873
20,500,0.2,mphaseSATm,0.30981491046286114,1.3269698220639015
20,500,0.2,satime11,0.33488050619723686,1.1679748292447039
20,500,0.2,tnm,0.2981565125913095,1.1641831914758336
20,500,0.2,mxc09,0.35313738439994635,1.2533425127011373
20,500,0.2,gnoveltyp2,0.3835730307969235,1.1422762500254546
20,500,0.2,sattime,0.33604984568331486,1.1774191531506768
20,500,0.2,sattimep,0.338213347502772,1.1419688537687678
20,500,0.2,clasp2,0.38772611695412573,1.1507353447361177
20,500,0.2,clasp1,0.37988928777129505,1.142885310740273
20,500,0.2,picosat,0.3537268584429739,1.3750306466110933
20,500,0.2,mphaseSAT,0.3022096419996506,1.3307904333722453
20,500,0.2,sapperlot,0.32301302280217215,1.2903480904344922
20,500,0.2,sol,0.37714483922856734,1.0034363274009805
20,500,0.4,ebglucose,0.2293848833649833,1.0990242157876775
20,500,0.4,ebminisat,0.26607829094359714,1.3874088251025847
20,500,0.4,glucose2,0.24933356396219442,1.109883919010738
20,500,0.4,glueminisat,0.2765069998959899,1.3657098293792835
20,500,0.4,lingeling,0.2547787398230992,1.2227682840691407
20,500,0.4,lrglshr,0.23613570612904622,1.3957525478374726
20,500,0.4,minisatpsm,0.22810425964471615,1.1869991957118868
20,500,0.4,mphaseSAT64,0.26414681023704767,1.3366073208758598
20,500,0.4,precosat,0.20240047769118763,1.395733261246005
20,500,0.4,qutersat,0.24084890162996686,1.1797705142797015
20,500,0.4,rcl,0.23049477177448452,1.170903462171632
20,500,0.4,restartsat,0.2775215927385253,1.3716744547146635
20,500,0.4,cryptominisat2011,0.2667863087270538,1.3067951639531263
20,500,0.4,spear-sw,0.2752463728019169,1.3113567008499272
20,500,0.4,spear-hw,0.32060306611483,1.2293782436291265
20,500,0.4,eagleup,0.3611098003826374,1.0162409436025273
20,500,0.4,sparrow,0.297762331279108,1.2713382124810375
20,500,0.4,marchrw,0.3780198440498693,1.1895936600154466
20,500,0.4,mphaseSATm,0.2607281089767207,1.373347232424848
20,500,0.4,satime11,0.30104484738773474,1.1973146614101764
20,500,0.4,tnm,0.2736477808374119,1.1843357019294531
20,500,0.4,mxc09,0.2918758756226043,1.3113494541015274
20,500,0.4,gnoveltyp2,0.3715437159302132,1.15336792112935
20,500,0.4,sattime,0.29914015251763904,1.2097035302533425
20,500,0.4,sattimep,0.32155560064069255,1.156251710051597
20,500,0.4,clasp2,0.3085115733424355,1.222911539769954
20,500,0.4,clasp1,0.3051376202868149,1.2098107346049873
20,500,0.4,picosat,0.3002717825463722,1.4307673398779037
20,500,0.4,mphaseSAT,0.26306199898606397,1.3676112483507639
20,500,0.4,sapperlot,0.269463929192461,1.340409688990124
20,500,0.4,sol,0.2865413345508112,1.0739416723066546
20,500,0.6,ebglucose,0.11765613213476867,1.1760003083200337
20,500,0.6,ebminisat,0.1439402536237283,1.4984133154016348
20,500,0.6,glucose2,0.11537997834466152,1.204848502631946
20,500,0.6,glueminisat,0.13574526896693717,1.4926643179066883
20,500,0.6,lingeling,0.12453002026963456,1.3253243482074084
20,500,0.6,lrglshr,0.09924961720876402,1.5156626622399303
20,500,0.6,minisatpsm,0.09478263988200153,1.2854273603002295
20,500,0.6,mphaseSAT64,0.16448356789982788,1.4242484153120214
20,500,0.6,precosat,0.11006902687137343,1.4743077437121617
20,500,0.6,qutersat,0.1035275113244779,1.282040983124566
20,500,0.6,rcl,0.11372939825912998,1.256604106218086
20,500,0.6,restartsat,0.12701792641623255,1.5077914544629103
20,500,0.6,cryptominisat2011,0.09839568279420652,1.4491062412667066
20,500,0.6,spear-sw,0.15795019803113186,1.4134958248653247
20,500,0.6,spear-hw,0.2019072088764684,1.3324484803006706
20,500,0.6,eagleup,0.29760822460809244,1.065548652016059
20,500,0.6,sparrow,0.2788055822451907,1.2883836893565428
20,500,0.6,marchrw,0.25387568988973486,1.3029146629658064
20,500,0.6,mphaseSATm,0.16359066242877118,1.4607896938629557
20,500,0.6,satime11,0.27281284593424493,1.221256095474367
20,500,0.6,tnm,0.25954691363496085,1.1957763543970836
20,500,0.6,mxc09,0.14148276264497806,1.4439037834844646
20,500,0.6,gnoveltyp2,0.3514160047139444,1.1716919478150203
20,500,0.6,sattime,0.2722813772387216,1.232665107004459
20,500,0.6,sattimep,0.2852986858999942,1.1867453741217329
20,500,0.6,clasp2,0.11072077353943865,1.3868249902155667
20,500,0.6,clasp1,0.12178481513125539,1.3600926855337327
20,500,0.6,picosat,0.15328011966604638,1.5738893710710582
20,500,0.6,mphaseSAT,0.16550979457394133,1.4553176952248854
20,500,0.6,sapperlot,0.1554901234832431,1.4411828742205899
20,500,0.6,sol,0.19081873313805842,1.1437186319529975
20,500,0.8,ebglucose,-0.0003371865885273273,1.2521654212845557
20,500,0.8,ebminisat,-0.0007500194807130711,1.620102115883407
20,500,0.8,glucose2,-0.0015248901445157337,1.281990873526794
20,500,0.8,glueminisat,-0.0013782887040370007,1.606720570388157
20,500,0.8,lingeling,-0.0024106307165785434,1.4181572166182488
20,500,0.8,lrglshr,-0.0008503670405366481,1.5976619817916011
20,500,0.8,minisatpsm,-0.0035857790870232886,1.3534691208509355
20,500,0.8,mphaseSAT64,-0.0016393272579047213,1.5594229845221912
20,500,0.8,precosat,-0.002148950681018169,1.5645020032930692
20,500,0.8,qutersat,-0.005412083406022283,1.3577051820487838
20,500,0.8,rcl,-0.0031348323314936977,1.336887794035781
20,500,0.8,restartsat,-0.0016790510420621185,1.615112990754311
20,500,0.8,cryptominisat2011,-0.006560947282716834,1.5311307335329332
20,500,0.8,spear-sw,-0.0009705565628992385,1.541119417672572
20,500,0.8,spear-hw,-0.00188277915393531,1.4929050521484297
20,500,0.8,eagleup,-0.002285559292424022,1.2728561105614282
20,500,0.8,sparrow,-0.0001134395715296499,1.5172029258774802
20,500,0.8,marchrw,-2.5065091372233894e-05,1.5083975530923122
20,500,0.8,mphaseSATm,-0.0037273296282309687,1.6002437311604634
20,500,0.8,satime11,-0.0002065862572326882,1.4322818883893589
20,500,0.8,tnm,-7.264115426730555e-05,1.389686890713699
20,500,0.8,mxc09,-0.0019893516375895093,1.559894755025629
20,500,0.8,gnoveltyp2,-0.0006319978999773657,1.4553502498193265
20,500,0.8,sattime,-0.00020111344444462276,1.4451303599308958
20,500,0.8,sattimep,-2.3991674491519177e-06,1.4037694224998423
20,500,0.8,clasp2,-0.0028225289722942914,1.4727011511673271
20,500,0.8,clasp1,-0.0010622157135313781,1.4521068321924078
20,500,0.8,picosat,-0.0025361853048593286,1.712593741176462
20,500,0.8,mphaseSAT,-0.0046623682558566415,1.596824751377208
20,500,0.8,sapperlot,-0.0007557769859209973,1.568847677395736
20,500,0.8,sol,-0.00014351501471510097,1.2715324493117786
20,500,1.0,ebglucose,-0.0003768577028484543,1.2521902500651685
20,500,1.0,ebminisat,-0.0007948278853708857,1.6201383853698934
20,500,1.0,glucose2,-0.0014265890818165872,1.2819279573881557
20,500,1.0,glueminisat,-0.0013086977826617385,1.6066647397850613
20,500,1.0,lingeling,-0.002060021695764247,1.4179091834355488
20,500,1.0,lrglshr,-0.0003959121452292713,1.5972992164011903
20,500,1.0,minisatpsm,-0.0036993662013509176,1.3535457123616919
20,500,1.0,mphaseSAT64,-0.00150769747730517,1.5593205158770849
20,500,1.0,precosat,-0.0020899526895805653,1.5644559503414261
20,500,1.0,qutersat,-0.005510112546746049,1.357771369550643
20,500,1.0,rcl,-0.0032239500073465432,1.3369471767245662
20,500,1.0,restartsat,-0.001526637033007816,1.614990109472871
20,500,1.0,cryptominisat2011,-0.007169176120129794,1.531593267484055
20,500,1.0,spear-sw,-0.0009320421172593907,1.5410897684832858
20,500,1.0,spear-hw,-0.002352361086796151,1.4932548730702881
20,500,1.0,eagleup,-0.002534883168862745,1.2730144155890262
20,500,1.0,sparrow,-8.850891144951412e-05,1.517184015469597
20,500,1.0,marchrw,-2.1993671082132238e-06,1.5083803081247138
20,500,1.0,mphaseSATm,-0.003342274700794734,1.5999367549416166
20,500,1.0,satime11,-0.0003742386078575688,1.4324019212741494
20,500,1.0,tnm,-8.683483075344611e-05,1.3896967523454173
20,500,1.0,mxc09,-0.00219631179523061,1.5600558442603647
20,500,1.0,gnoveltyp2,-0.00044523563297205193,1.4552144270611156
20,500,1.0,sattime,-0.0002548373887847344,1.4451691706557885
20,500,1.0,sattimep,-6.419558424841654e-07,1.4037681891422984
20,500,1.0,clasp2,-0.003213776353230502,1.4729884075177697
20,500,1.0,clasp1,-0.0010895564973092409,1.452126661862942
20,500,1.0,picosat,-0.002776740484859763,1.7127991944018806
20,500,1.0,mphaseSAT,-0.004286669231953866,1.5965261527553007
20,500,1.0,sapperlot,-0.0007526070245922334,1.5688451926784253
20,500,1.0,sol,-0.0001947775452164624,1.2715650352030934
20,500,2,ebglucose,0.6102062800073897,0.7816384568475252
20,500,2,ebminisat,0.645442564603422,0.9643237972855068
20,500,2,glucose2,0.6581184499145544,0.749017374993507
20,500,2,glueminisat,0.6726269650882304,0.9186767400379007
20,500,2,lingeling,0.6338287690733948,0.8571240032175398
20,500,2,lrglshr,0.6283416839255689,0.9735813632002577
20,500,2,minisatpsm,0.6579966856041457,0.790107637649469
20,500,2,mphaseSAT64,0.6573492235587173,0.9120824667993127
20,500,2,precosat,0.629446642223103,0.9513391338224308
20,500,2,qutersat,0.6409246670251711,0.8113835738441946
20,500,2,rcl,0.6448587744845676,0.7954554234125857
20,500,2,restartsat,0.6662698464817831,0.932258472219402
20,500,2,cryptominisat2011,0.6385935744675132,0.9174664048295499
20,500,2,spear-sw,0.650641298648631,0.9104611591872542
20,500,2,spear-hw,0.687316908043033,0.8340189735344611
20,500,2,eagleup,0.7552347603761801,0.629011297759916
20,500,2,sparrow,0.7187676960189839,0.8045474121689974
20,500,2,marchrw,0.7662065421702208,0.7293341573425083
20,500,2,mphaseSATm,0.7374200642263253,0.8184818037848343
20,500,2,satime11,0.6501835214622345,0.8470397217957165
20,500,2,tnm,0.683766852807529,0.7814566343741733
20,500,2,mxc09,0.6263603862853349,0.9525553090706018
20,500,2,gnoveltyp2,0.6589243679112391,0.8496805517460416
20,500,2,sattime,0.6443733297481113,0.8617087836817175
20,500,2,sattimep,0.6534283750229197,0.8264027591977589
20,500,2,clasp2,0.6940151454150432,0.8134906217397164
20,500,2,clasp1,0.6850869808037654,0.8144479637735546
20,500,2,picosat,0.6587432164102378,0.9991828487574862
20,500,2,mphaseSAT,0.7353105937120791,0.8196255121505479
20,500,2,sapperlot,0.6407770559165706,0.939937031364603
20,500,2,sol,0.7012843984059968,0.6949046840709678
20,500,5,ebglucose,0.5848185620300159,0.8066914688336926
20,500,5,ebminisat,0.6228308780274598,0.9945981589103293
20,500,5,glucose2,0.6309366814495208,0.7782237870532207
20,500,5,glueminisat,0.6413887509798728,0.9615087097240594
20,500,5,lingeling,0.6077503989253716,0.8871208829420327
20,500,5,lrglshr,0.6075164660156752,1.0004860672966627
20,500,5,minisatpsm,0.6296734020554131,0.8221736526189393
20,500,5,mphaseSAT64,0.643373417148255,0.9304972699066911
20,500,5,precosat,0.6121223536215856,0.9733238411895763
20,500,5,qutersat,0.6188754779998282,0.8359241489946946
20,500,5,rcl,0.6037148132379971,0.8402707037044735
20,500,5,restartsat,0.6321283605910706,0.9787837908571143
20,500,5,cryptominisat2011,0.6127212467945833,0.9497385608560243
20,500,5,spear-sw,0.6166370672777913,0.9537415437700331
20,500,5,spear-hw,0.6639000359077465,0.8646850790275161
20,500,5,eagleup,0.74110676019324,0.6469100980426008
20,500,5,sparrow,0.7084335034624525,0.8191960490639274
20,500,5,marchrw,0.742735318005257,0.7650687463443376
20,500,5,mphaseSATm,0.7279973288011835,0.8330380607941001
20,500,5,satime11,0.6450963129841204,0.8531765315857629
20,500,5,tnm,0.6780994175277641,0.7884280534549367
20,500,5,mxc09,0.6046515038154617,0.9798368991517232
20,500,5,gnoveltyp2,0.6511419912877536,0.8593195261037981
20,500,5,sattime,0.6420658568990788,0.8644998492018436
20,500,5,sattimep,0.6433766902938323,0.8383012627375969
20,500,5,clasp2,0.6746493388134813,0.8388386489451397
20,500,5,clasp1,0.6631820673634412,0.8422977429216972
20,500,5,picosat,0.6383798317617336,1.028562404175448
20,500,5,mphaseSAT,0.7225367890153298,0.8391698888857709
20,500,5,sapperlot,0.6236807371763073,0.9620440343213766
20,500,5,sol,0.6742889591197985,0.725625483301455
20,500,10,ebglucose,0.5617753281016342,0.8287755150295038
20,500,10,ebminisat,0.5774272514601508,1.0527623108866562
20,500,10,glucose2,0.5944436279999668,0.8157924367543664
20,500,10,glueminisat,0.6007316485738515,1.0145505990606818
20,500,10,lingeling,0.5493283872553376,0.9508929971627721
20,500,10,lrglshr,0.5621828609650354,1.0566878253981529
20,500,10,minisatpsm,0.6038087799957672,0.8504005374341068
20,500,10,mphaseSAT64,0.617754652372787,0.963339462578204
20,500,10,precosat,0.5675391255988509,1.0277403238273943
20,500,10,qutersat,0.5957811495587794,0.8608781928398839
20,500,10,rcl,0.5765846643979824,0.8685575394372497
20,500,10,restartsat,0.5898859556844327,1.0334534887404396
20,500,10,cryptominisat2011,0.5785257486607807,0.9907812052775062
20,500,10,spear-sw,0.5726733330392692,1.0069447425617917
20,500,10,spear-hw,0.6106537616988019,0.9306614467938701
20,500,10,eagleup,0.7173028138221919,0.6759962987838151
20,500,10,sparrow,0.6838244454590836,0.8530670830420757
20,500,10,marchrw,0.7009982984166583,0.8247972540451439
20,500,10,mphaseSATm,0.6890793840437671,0.8906416888637378
20,500,10,satime11,0.615621626481518,0.887898081401193
20,500,10,tnm,0.6425903993204287,0.8307766747725083
20,500,10,mxc09,0.5713942701357383,1.020217411272249
20,500,10,gnoveltyp2,0.6086455334790635,0.910155250753079
20,500,10,sattime,0.6107614526770339,0.9015115177698289
20,500,10,sattimep,0.6128519958012668,0.873441393013313
20,500,10,clasp2,0.6507466779387976,0.8691062201268117
20,500,10,clasp1,0.633740595383953,0.8783395254787759
20,500,10,picosat,0.6075657331045445,1.0714891687532933
20,500,10,mphaseSAT,0.686341091851643,0.8922283145687433
20,500,10,sapperlot,0.5769486541816691,1.0200307556863435
20,500,10,sol,0.6312866037266889,0.7720416754995016
20,1000,0.2,ebglucose,0.3384878385281017,1.0182570276801972
20,1000,0.2,ebminisat,0.3126749508054565,1.3426433696216598
20,1000,0.2,glucose2,0.36782438330043354,1.0185279012314388
20,1000,0.2,glueminisat,0.360861064492881,1.2836271841817015
20,1000,0.2,lingeling,0.32196520064526857,1.166346363088028
20,1000,0.2,lrglshr,0.30579730935845917,1.3305875964409735
20,1000,0.2,minisatpsm,0.32696548990103014,1.1083827782947002
20,1000,0.2,mphaseSAT64,0.32670427379276035,1.278530744929292
20,1000,0.2,precosat,0.2704350987196129,1.3348791561423992
20,1000,0.2,qutersat,0.3652753442337645,1.0787631673939189
20,1000,0.2,rcl,0.3192803971783422,1.101284257884744
20,1000,0.2,restartsat,0.3510877219191576,1.2999648530124615
20,1000,0.2,cryptominisat2011,0.36072588783744597,1.220213412792591
20,1000,0.2,spear-sw,0.3302091485719031,1.2606520855810557
20,1000,0.2,spear-hw,0.33751108118656725,1.2139842184516736
20,1000,0.2,eagleup,0.36926947286277945,1.0097305605067253
20,1000,0.2,sparrow,0.31579205584974324,1.2549114908913874
20,1000,0.2,marchrw,0.3879486214971698,1.1800606172733725
20,1000,0.2,mphaseSATm,0.31005813984882247,1.3267359815326778
20,1000,0.2,satime11,0.3356105697930837,1.1673336436915653
20,1000,0.2,tnm,0.3064959284348169,1.1572460179078474
20,1000,0.2,mxc09,0.3548961122792397,1.2516375225737755
20,1000,0.2,gnoveltyp2,0.3786642511375755,1.1468153633663705
20,1000,0.2,sattime,0.33277748975980626,1.1803171107525248
20,1000,0.2,sattimep,0.34487093591723417,1.1362102181498552
20,1000,0.2,clasp2,0.38702088276424873,1.1513978785935493
20,1000,0.2,clasp1,0.3851255184996232,1.1380498049059953
20,1000,0.2,picosat,0.3545520046414875,1.3741525630058082
20,1000,0.2,mphaseSAT,0.29959570272906444,1.3332806897134117
20,1000,0.2,sapperlot,0.31748012434018613,1.2956102574407984
20,1000,0.2,sol,0.3724488814349872,1.0072118812246487
20,1000,0.4,ebglucose,0.2245315834153706,1.1024795868546828
20,1000,0.4,ebminisat,0.2770497640826115,1.376999515623484
20,1000,0.4,glucose2,0.2481846239050146,1.1107329662482825
20,1000,0.4,glueminisat,0.2744065046240155,1.367690904474422
20,1000,0.4,lingeling,0.2509631633429774,1.2258946100352774
20,1000,0.4,lrglshr,0.2482831476545555,1.3846100121372202
20,1000,0.4,minisatpsm,0.22341193088486855,1.190601593782543
20,1000,0.4,mphaseSAT64,0.26963944532028516,1.3316095526165643
20,1000,0.4,precosat,0.21186139346464927,1.3874306565289132
20,1000,0.4,qutersat,0.23598169595509788,1.183546449866579
20,1000,0.4,rcl,0.22473864142768074,1.1752746578166584
20,1000,0.4,restartsat,0.2758653458730558,1.3732458033996204
20,1000,0.4,cryptominisat2011,0.2536912153904929,1.3184131086650943
20,1000,0.4,spear-sw,0.28781720782354947,1.2999342276238137
20,1000,0.4,spear-hw,0.3135977427986969,1.2357001043081306
20,1000,0.4,eagleup,0.3584839403352623,1.0183271942614531
20,1000,0.4,sparrow,0.30141627584130515,1.2680263295066276
20,1000,0.4,marchrw,0.37582191943778076,1.1916936718567575
20,1000,0.4,mphaseSATm,0.26290167140091947,1.3713268301022021
20,1000,0.4,satime11,0.3026223309374426,1.1959627784860842
20,1000,0.4,tnm,0.2698929906283386,1.1873928963712113
20,1000,0.4,mxc09,0.29207851966598686,1.3111618060884498
20,1000,0.4,gnoveltyp2,0.3722631109311597,1.1527076009756103
20,1000,0.4,sattime,0.29897498237929154,1.2098460659753845
20,1000,0.4,sattimep,0.32968395037113085,1.1493043916847465
20,1000,0.4,clasp2,0.3101895940565301,1.2214268313797358
20,1000,0.4,clasp1,0.309444001095341,1.2060560322093008
20,1000,0.4,picosat,0.30488158936307586,1.4260466071099938
20,1000,0.4,mphaseSAT,0.2568248819810457,1.3733864824300874
20,1000,0.4,sapperlot,0.2706270634033593,1.3393421869874371
20,1000,0.4,sol,0.2839142490881541,1.0759170804786662
20,1000,0.6,ebglucose,0.11550048501432575,1.177435970381106
20,1000,0.6,ebminisat,0.13747515877940997,1.504060796683141
20,1000,0.6,glucose2,0.11499884397903237,1.2051080263297573
20,1000,0.6,glueminisat,0.1205696097607416,1.505712316973144
20,1000,0.6,lingeling,0.12266033022846012,1.3267388022734552
20,1000,0.6,lrglshr,0.1165396915304091,1.5010454613363406
20,1000,0.6,minisatpsm,0.09648015494159823,1.2842215414956224
20,1000,0.6,mphaseSAT64,0.16292404518948633,1.425577002139198
20,1000,0.6,precosat,0.10691198140793501,1.4769204946327192
20,1000,0.6,qutersat,0.10772313059971261,1.279037397253558
20,1000,0.6,rcl,0.12052409990895474,1.2517778839026341
20,1000,0.6,restartsat,0.12390871282291949,1.5104741434940305
20,1000,0.6,cryptominisat2011,0.09971080481221317,1.4480489886838857
20,1000,0.6,spear-sw,0.1540112624802168,1.4167979888376185
20,1000,0.6,spear-hw,0.20837582831404056,1.327037682184925
20,1000,0.6,eagleup,0.3034452927510133,1.0611119145045382
20,1000,0.6,sparrow,0.2809086199047034,1.2865038234636554
20,1000,0.6,marchrw,0.2610701401500237,1.2966178162796327
20,1000,0.6,mphaseSATm,0.16372626799270817,1.4606712714404488
20,1000,0.6,satime11,0.2728741408798506,1.2212046242657382
20,1000,0.6,tnm,0.25990528388664,1.1954869487990627
20,1000,0.6,mxc09,0.14311530777515313,1.442530275954522
20,1000,0.6,gnoveltyp2,0.34671489697366176,1.1759306469068194
20,1000,0.6,sattime,0.25742796378412114,1.2451814821630407
20,1000,0.6,sattimep,0.2932245633349365,1.1801466584017708
20,1000,0.6,clasp2,0.10838858496092585,1.3886423157085719
20,1000,0.6,clasp1,0.11533159239934987,1.3650805954429492
20,1000,0.6,picosat,0.15461892433348656,1.5726445886613878
20,1000,0.6,mphaseSAT,0.1632710066711639,1.4572685661274005
20,1000,0.6,sapperlot,0.1507699761873953,1.4452048026872775
20,1000,0.6,sol,0.19521639874361663,1.1406065082181653
20,1000,0.8,ebglucose,-0.0003666163509927767,1.2521838404038172
20,1000,0.8,ebminisat,-0.0008095553916789289,1.6201503061501794
20,1000,0.8,glucose2,-0.001778498397690731,1.2821531774743609
20,1000,0.8,glueminisat,-0.0010801206695729704,1.6064813459177394
20,1000,0.8,lingeling,-0.0021040112121877286,1.4179403055507143
20,1000,0.8,lrglshr,-0.000714787491669977,1.5975537650021059
20,1000,0.8,minisatpsm,-0.003720714890492083,1.3535601072462407
20,1000,0.8,mphaseSAT64,-0.0014566972873517603,1.55928081241042
20,1000,0.8,precosat,-0.0022638668068273304,1.5645917012143196
20,1000,0.8,qutersat,-0.006536957800993504,1.3584644830760182
20,1000,0.8,rcl,-0.0033636405420751636,1.3370402528345013
20,1000,0.8,restartsat,-0.0018555948461049798,1.6152553145996618
20,1000,0.8,cryptominisat2011,-0.007437014178005574,1.5317969034307404
20,1000,0.8,spear-sw,-0.000984618359313405,1.5411302425820812
20,1000,0.8,spear-hw,-0.0019873006206931887,1.4929829238114143
20,1000,0.8,eagleup,-0.002381581234439434,1.2729170808045582
20,1000,0.8,sparrow,-0.0001563628731284794,1.5172354835141766
20,1000,0.8,marchrw,-4.404509275524049e-06,1.5083819712166502
20,1000,0.8,mphaseSATm,-0.0038356857742960493,1.6003301049987124
20,1000,0.8,satime11,-0.0002879016742256546,1.432340108477868
20,1000,0.8,tnm,-0.00013610487221127343,1.389730984159559
20,1000,0.8,mxc09,-0.0020191723434153097,1.5599179672565937
20,1000,0.8,gnoveltyp2,-0.0004680461247497103,1.4552310166585936
20,1000,0.8,sattime,-0.0002962324502717717,1.4451990741591358
20,1000,0.8,sattimep,-9.931497213511165e-07,1.4037684356395164
20,1000,0.8,clasp2,-0.0031754678173254725,1.4729602836176972
20,1000,0.8,clasp1,-0.000961900370544333,1.452034073355772
20,1000,0.8,picosat,-0.0024667058993905755,1.7125343956593762
20,1000,0.8,mphaseSAT,-0.00439089890249833,1.5966089981632168
20,1000,0.8,sapperlot,-0.0007321644794247018,1.5688291690616645
20,1000,0.8,sol,-0.0001648977531558682,1.271546041711296
20,1000,1.0,ebglucose,-0.0004457310738961162,1.2522333543606683
20,1000,1.0,ebminisat,-0.0010767748348270434,1.6203665844447557
20,1000,1.0,glucose2,-0.0015571524394404346,1.2820115218576447
20,1000,1.0,glueminisat,-0.001294980848825844,1.6066537348924352
20,1000,1.0,lingeling,-0.0021254312413490073,1.4179554597463135
20,1000,1.0,lrglshr,-0.0007288536841216775,1.5975649926865703
20,1000,1.0,minisatpsm,-0.003591936210115776,1.3534732726949386
